frame, x, y, z, rel_x, rel_y, rel_z, rel_xy_SQR, rel_xy_SQRT, rel_xyz_SQR, rel_xyz_SQRT, depthRatio, per_x, per_y, screen_x, screen_y
6,48,63,63,16,31,103,1217,34.88552708502482,11826,108.74741376235114,3.1172644603392774,49,96,82,129
6,49,63,63,17,31,103,1250,35.35533905932738,11859,108.89903580840374,3.0801298673919577,52,95,85,128
6,50,63,63,18,31,103,1285,35.84689665786984,11894,109.0596167240652,3.0423726149840142,54,94,87,127
6,51,63,63,19,31,103,1322,36.359317925395686,11931,109.2291169972549,3.004157482309707,57,93,90,126
6,52,63,63,20,31,103,1361,36.89173349139343,11970,109.40749517286281,2.965637144656994,59,91,92,124
6,53,63,63,21,31,103,1402,37.44329045369811,12011,109.59470790143108,2.9269518403291634,61,90,94,123
6,54,63,63,22,31,103,1445,38.01315561749642,12054,109.79070998950685,2.888229303935324,63,89,96,122
6,55,63,63,23,31,103,1490,38.600518131237564,12099,109.99545445153632,2.849584922087412,65,88,98,121
6,56,63,63,24,31,103,1537,39.20459156782532,12146,110.20889256316842,2.8111220690184506,67,87,100,120
6,57,63,63,25,31,103,1586,39.824615503479755,12195,110.43097391583576,2.77293258251763,69,85,102,118
6,58,63,63,26,31,103,1637,40.45985664828782,12246,110.66164647247935,2.735097344373867,71,84,104,117
6,59,63,63,27,31,103,1690,41.10960958218893,12299,110.90085662428402,2.697686933819306,72,83,105,116
6,60,63,63,28,31,103,1745,41.773197148410844,12354,111.14854924829204,2.660762326939115,74,82,107,115
6,61,63,63,29,31,103,1802,42.44997055358225,12411,111.40466776576285,2.624375619416341,76,81,109,114
6,62,63,63,30,31,103,1861,43.139309220245984,12470,111.66915420114903,2.5885707541357865,77,80,110,113
6,63,63,63,31,31,103,1922,43.840620433565945,12531,111.94194924156002,2.553384238966045,79,79,112,112
7,63,8,0,31,-24,36,1537,39.20459156782532,2833,53.225933528685054,1.3576454032585015,42,-32,75,1
7,63,9,0,31,-23,36,1490,38.600518131237564,2786,52.78257288158659,1.367405813106746,42,-31,75,2
7,63,10,0,31,-22,36,1445,38.01315561749642,2741,52.354560450833695,1.3772747776492493,42,-30,75,3
7,63,11,0,31,-21,36,1402,37.44329045369811,2698,51.94227565288221,1.387225188371555,43,-29,76,4
7,63,12,0,31,-20,36,1361,36.89173349139343,2657,51.54609587543949,1.3972261804250758,43,-27,76,6
7,63,13,0,31,-19,36,1322,36.359317925395686,2618,51.16639522186413,1.4072429886295041,43,-26,76,7
7,63,14,0,31,-18,36,1285,35.84689665786984,2581,50.80354318352215,1.4172368578625263,43,-25,76,8
7,63,15,0,31,-17,36,1250,35.35533905932738,2546,50.457903246171455,1.4271650219929017,44,-24,77,9
7,63,16,0,31,-16,36,1217,34.88552708502482,2513,50.12983143797713,1.436980766144026,44,-22,77,11
7,63,17,0,31,-15,36,1186,34.438350715445125,2482,49.8196748283246,1.4466335870719025,44,-21,77,12
7,63,18,0,31,-14,36,1157,34.0147027033899,2453,49.52776998815917,1.4560694656085658,45,-20,78,13
7,63,19,0,31,-13,36,1130,33.61547262794322,2426,49.25444142409901,1.4652312632711797,45,-19,78,14
7,63,20,0,31,-12,36,1105,33.24154027718932,2401,49.0,1.4740592521106577,45,-17,78,16
7,63,21,0,31,-11,36,1082,32.89376840679705,2378,48.76474136094644,1.4824917825733177,45,-16,78,17
7,63,22,0,31,-10,36,1061,32.57299494980466,2357,48.54894437575342,1.4904660885671666,46,-14,79,19
7,63,23,0,31,-9,36,1042,32.28002478313795,2338,48.35286961494633,1.497919222174957,46,-13,79,20
7,63,24,0,31,-8,36,1025,32.01562118716424,2321,48.176757881783615,1.50478910279894,46,-12,79,21
7,63,25,0,31,-7,36,1010,31.78049716414141,2306,48.02082881417188,1.5110156573747617,46,-10,79,23
7,63,26,0,31,-6,36,997,31.575306807693888,2293,47.885279575251516,1.5165420202214286,47,-9,80,24
7,63,27,0,31,-5,36,986,31.400636936215164,2282,47.77028364998475,1.521315753786193,47,-7,80,26
7,63,28,0,31,-4,36,977,31.25699921617557,2273,47.67598976424087,1.5252900457433685,47,-6,80,27
7,63,29,0,31,-3,36,970,31.144823004794873,2266,47.60252094164762,1.528424834339852,47,-4,80,29
7,63,30,0,31,-2,36,965,31.064449134018133,2261,47.54997371187496,1.530687813156932,47,-3,80,30
7,33,31,0,1,-1,36,2,1.4142135623730951,1298,36.02776706930364,25.475478405713993,25,-25,58,8
7,34,31,0,2,-1,36,5,2.23606797749979,1301,36.069377593742864,16.130716041143366,32,-16,65,17
7,35,31,0,3,-1,36,10,3.1622776601683795,1306,36.138621999185304,11.428035701729321,34,-11,67,22
7,36,31,0,4,-1,36,17,4.123105625617661,1313,36.235341863986875,8.788361287387259,35,-8,68,25
7,37,31,0,5,-1,36,26,5.0990195135927845,1322,36.359317925395686,7.130648907789098,35,-7,68,26
7,38,31,0,6,-1,36,37,6.082762530298219,1333,36.51027252705737,6.00225182969084,36,-6,69,27
7,39,31,0,7,-1,36,50,7.0710678118654755,1346,36.68787265568828,5.188448708429139,36,-5,69,28
7,40,31,0,8,-1,36,65,8.06225774829855,1361,36.89173349139343,4.575856372140797,36,-4,69,29
7,42,31,0,10,-1,36,101,10.04987562112089,1397,37.376463182061514,3.71909709046656,37,-3,70,30
7,45,31,0,13,-1,36,170,13.038404810405298,1466,38.28837943815329,2.9365846508767124,38,-2,71,31
7,48,31,0,16,-1,36,257,16.0312195418814,1553,39.408120990476064,2.458211047981892,39,-2,72,31
7,50,31,0,18,-1,36,325,18.027756377319946,1621,40.26164427839479,2.2333141981575966,40,-2,73,31
7,52,31,0,20,-1,36,401,20.024984394500787,1697,41.19465984809196,2.057163143627954,41,-2,74,31
7,53,31,0,21,-1,36,442,21.02379604162864,1738,41.689327171351664,1.9829590759348967,41,-1,74,32
7,54,31,0,22,-1,36,485,22.02271554554524,1781,42.20189569201838,1.9162893697074062,42,-1,75,32
7,56,31,0,24,-1,36,577,24.020824298928627,1873,43.278170016764804,1.8016937919443128,43,-1,76,32
7,58,31,0,26,-1,36,677,26.019223662515376,1973,44.41846462902562,1.70714027463537,44,-1,77,32
7,60,31,0,28,-1,36,785,28.0178514522438,2081,45.617978911828175,1.6281754862461044,45,-1,78,32
7,61,31,0,29,-1,36,842,29.017236257093817,2138,46.238512086787566,1.5934843579558229,46,-1,79,32
7,63,31,0,31,-1,36,962,31.016124838541646,2258,47.51841748206689,1.5320552689747675,47,-1,80,32
7,63,31,1,31,-1,37,962,31.016124838541646,2331,48.28043081829324,1.5566235649883122,48,-1,81,32
7,63,31,2,31,-1,38,962,31.016124838541646,2406,49.05099387372289,1.5814675150124018,49,-1,82,32
7,63,31,4,31,-1,40,962,31.016124838541646,2562,50.61620293937506,1.6319318806867102,50,-1,83,32
7,63,31,5,31,-1,41,962,31.016124838541646,2643,51.41011573610781,1.657528656585233,51,-1,84,32
7,63,31,6,31,-1,42,962,31.016124838541646,2726,52.21110992882645,1.6833537458537446,52,-1,85,32
7,63,31,8,31,-1,44,962,31.016124838541646,2898,53.83307533477908,1.7356480093826663,53,-1,86,32
7,63,31,9,31,-1,45,962,31.016124838541646,2987,54.653453687758834,1.762098069061312,54,-1,87,32
7,63,31,10,31,-1,46,962,31.016124838541646,3078,55.47972602672079,1.7887381584749065,55,-1,88,32
7,63,31,11,31,-1,47,962,31.016124838541646,3171,56.31163290120435,1.815559912604868,56,-1,89,32
7,63,31,12,31,-1,48,962,31.016124838541646,3266,57.148928248918196,1.8425553980845175,57,-1,90,32
7,63,31,14,31,-1,50,962,31.016124838541646,3462,58.8387627334226,1.8970378485292798,58,-1,91,32
7,63,31,15,31,-1,51,962,31.016124838541646,3563,59.69087032369355,1.9245108998761746,59,-1,92,32
7,63,31,16,31,-1,52,962,31.016124838541646,3666,60.54750201288241,1.9521298140264163,60,-1,93,32
7,63,31,17,31,-1,53,962,31.016124838541646,3771,61.40846847137616,1.9798884867482864,61,-1,94,32
7,63,31,18,31,-1,54,962,31.016124838541646,3878,62.27358990776106,2.007781121333954,62,-2,95,31
7,63,31,19,31,-1,55,962,31.016124838541646,3987,63.14269553954757,2.0358022115349628,63,-2,96,31
7,63,31,21,31,-1,57,962,31.016124838541646,4211,64.89221833163049,2.0922090902533803,64,-2,97,31
7,63,31,22,31,-1,58,962,31.016124838541646,4326,65.7723346096214,2.120585177935915,65,-2,98,31
7,63,31,23,31,-1,59,962,31.016124838541646,4443,66.65583245298194,2.14907029166175,66,-2,99,31
7,63,31,24,31,-1,60,962,31.016124838541646,4562,67.54257916307313,2.1776601530550495,67,-2,100,31
7,63,31,25,31,-1,61,962,31.016124838541646,4683,68.4324484437025,2.206350690163141,68,-2,101,31
7,63,31,26,31,-1,62,962,31.016124838541646,4806,69.32532004974806,2.235138026127692,69,-2,102,31
7,63,31,27,31,-1,63,962,31.016124838541646,4931,70.22107945624305,2.2640184685155784,70,-2,103,31
7,63,31,28,31,-1,64,962,31.016124838541646,5058,71.11961754677819,2.2929884992725666,71,-2,104,31
7,63,31,30,31,-1,66,962,31.016124838541646,5318,72.92461861401813,2.3511840693715427,72,-2,105,31
7,63,17,31,31,-15,67,1186,34.438350715445125,5675,75.33259586659682,2.1874623581439745,67,-32,100,1
7,63,18,31,31,-14,67,1157,34.0147027033899,5646,75.1398695766768,2.2090409030442113,68,-30,101,3
7,63,19,31,31,-13,67,1130,33.61547262794322,5619,74.95998932764064,2.2299251941895752,69,-28,102,5
7,63,20,31,31,-12,67,1105,33.24154027718932,5594,74.79304780526061,2.2499874308346763,69,-26,102,7
7,63,21,31,31,-11,67,1082,32.89376840679705,5571,74.63913182774837,2.2690964107452403,70,-24,103,9
7,63,22,31,31,-10,67,1061,32.57299494980466,5550,74.4983221287567,2.287119199310945,70,-22,103,11
7,63,23,31,31,-9,67,1042,32.28002478313795,5531,74.3706931526122,2.303923050005249,71,-20,104,13
7,63,24,31,31,-8,67,1025,32.01562118716424,5514,74.2563128629479,2.319377544756772,71,-18,104,15
7,63,25,31,31,-7,67,1010,31.78049716414141,5499,74.15524256584965,2.333356907000201,72,-16,105,17
7,63,26,31,31,-6,67,997,31.575306807693888,5486,74.06753674856482,2.3457424245998757,72,-14,105,19
7,63,27,31,31,-5,67,986,31.400636936215164,5475,73.9932429347437,2.356424905808372,73,-11,106,22
7,63,28,31,31,-4,67,977,31.25699921617557,5466,73.93240155709809,2.3653070803686718,73,-9,106,24
7,63,29,31,31,-3,67,970,31.144823004794873,5459,73.8850458482635,2.3723058511807436,73,-7,106,26
7,63,30,31,31,-2,67,965,31.064449134018133,5454,73.85120175054702,2.3773543007937605,73,-4,106,29
7,34,31,31,2,-1,67,5,2.23606797749979,4494,67.03730304837748,29.979993328885183,59,-29,92,4
7,35,31,31,3,-1,67,10,3.1622776601683795,4499,67.07458535093602,21.210846282032218,63,-21,96,12
7,36,31,31,4,-1,67,17,4.123105625617661,4506,67.12674578735364,16.280627246190846,65,-16,98,17
7,37,31,31,5,-1,67,26,5.0990195135927845,4515,67.19374970932937,13.177778498436153,65,-13,98,20
7,38,31,31,6,-1,67,37,6.082762530298219,4526,67.27555276621665,11.060032745174146,66,-11,99,22
7,39,31,31,7,-1,67,50,7.0710678118654755,4539,67.3721010508059,9.527853903162034,66,-9,99,24
7,40,31,31,8,-1,67,65,8.06225774829855,4554,67.48333127521195,8.370277083916545,66,-8,99,25
7,41,31,31,9,-1,67,82,9.055385138137417,4571,67.60917097554147,7.466183927484266,67,-7,100,26
7,42,31,31,10,-1,67,101,10.04987562112089,4590,67.74953874381728,6.741331066967075,67,-6,100,27
7,44,31,31,12,-1,67,145,12.041594578792296,4634,68.07348970047003,5.653195617494159,67,-5,100,28
7,45,31,31,13,-1,67,170,13.038404810405298,4659,68.25686778632608,5.235062784049602,68,-5,101,28
7,46,31,31,14,-1,67,197,14.035668847618199,4686,68.45436436049933,4.877171519483076,68,-4,101,29
7,49,31,31,17,-1,67,290,17.029386365926403,4779,69.13031173081747,4.059471682969051,69,-4,102,29
7,50,31,31,18,-1,67,325,18.027756377319946,4814,69.38299503480663,3.8486760960501334,69,-3,102,30
7,53,31,31,21,-1,67,442,21.02379604162864,4931,70.22107945624305,3.340076136450345,70,-3,103,30
7,62,31,31,30,-1,67,901,30.01666203960727,5390,73.41661937191061,2.4458622106294396,73,-2,106,31
7,31,33,0,-1,1,36,2,1.4142135623730951,1298,36.02776706930364,25.475478405713993,-25,25,8,58
7,31,34,0,-1,2,36,5,2.23606797749979,1301,36.069377593742864,16.130716041143366,-16,32,17,65
7,31,35,0,-1,3,36,10,3.1622776601683795,1306,36.138621999185304,11.428035701729321,-11,34,22,67
7,31,36,0,-1,4,36,17,4.123105625617661,1313,36.235341863986875,8.788361287387259,-8,35,25,68
7,31,37,0,-1,5,36,26,5.0990195135927845,1322,36.359317925395686,7.130648907789098,-7,35,26,68
7,31,38,0,-1,6,36,37,6.082762530298219,1333,36.51027252705737,6.00225182969084,-6,36,27,69
7,31,39,0,-1,7,36,50,7.0710678118654755,1346,36.68787265568828,5.188448708429139,-5,36,28,69
7,31,40,0,-1,8,36,65,8.06225774829855,1361,36.89173349139343,4.575856372140797,-4,36,29,69
7,31,42,0,-1,10,36,101,10.04987562112089,1397,37.376463182061514,3.71909709046656,-3,37,30,70
7,31,45,0,-1,13,36,170,13.038404810405298,1466,38.28837943815329,2.9365846508767124,-2,38,31,71
7,31,48,0,-1,16,36,257,16.0312195418814,1553,39.408120990476064,2.458211047981892,-2,39,31,72
7,31,50,0,-1,18,36,325,18.027756377319946,1621,40.26164427839479,2.2333141981575966,-2,40,31,73
7,31,52,0,-1,20,36,401,20.024984394500787,1697,41.19465984809196,2.057163143627954,-2,41,31,74
7,31,53,0,-1,21,36,442,21.02379604162864,1738,41.689327171351664,1.9829590759348967,-1,41,32,74
7,31,54,0,-1,22,36,485,22.02271554554524,1781,42.20189569201838,1.9162893697074062,-1,42,32,75
7,31,56,0,-1,24,36,577,24.020824298928627,1873,43.278170016764804,1.8016937919443128,-1,43,32,76
7,31,58,0,-1,26,36,677,26.019223662515376,1973,44.41846462902562,1.70714027463537,-1,44,32,77
7,31,60,0,-1,28,36,785,28.0178514522438,2081,45.617978911828175,1.6281754862461044,-1,45,32,78
7,31,61,0,-1,29,36,842,29.017236257093817,2138,46.238512086787566,1.5934843579558229,-1,46,32,79
7,8,63,0,-24,31,36,1537,39.20459156782532,2833,53.225933528685054,1.3576454032585015,-32,42,1,75
7,9,63,0,-23,31,36,1490,38.600518131237564,2786,52.78257288158659,1.367405813106746,-31,42,2,75
7,10,63,0,-22,31,36,1445,38.01315561749642,2741,52.354560450833695,1.3772747776492493,-30,42,3,75
7,11,63,0,-21,31,36,1402,37.44329045369811,2698,51.94227565288221,1.387225188371555,-29,43,4,76
7,12,63,0,-20,31,36,1361,36.89173349139343,2657,51.54609587543949,1.3972261804250758,-27,43,6,76
7,13,63,0,-19,31,36,1322,36.359317925395686,2618,51.16639522186413,1.4072429886295041,-26,43,7,76
7,14,63,0,-18,31,36,1285,35.84689665786984,2581,50.80354318352215,1.4172368578625263,-25,43,8,76
7,15,63,0,-17,31,36,1250,35.35533905932738,2546,50.457903246171455,1.4271650219929017,-24,44,9,77
7,16,63,0,-16,31,36,1217,34.88552708502482,2513,50.12983143797713,1.436980766144026,-22,44,11,77
7,17,63,0,-15,31,36,1186,34.438350715445125,2482,49.8196748283246,1.4466335870719025,-21,44,12,77
7,18,63,0,-14,31,36,1157,34.0147027033899,2453,49.52776998815917,1.4560694656085658,-20,45,13,78
7,19,63,0,-13,31,36,1130,33.61547262794322,2426,49.25444142409901,1.4652312632711797,-19,45,14,78
7,20,63,0,-12,31,36,1105,33.24154027718932,2401,49.0,1.4740592521106577,-17,45,16,78
7,21,63,0,-11,31,36,1082,32.89376840679705,2378,48.76474136094644,1.4824917825733177,-16,45,17,78
7,22,63,0,-10,31,36,1061,32.57299494980466,2357,48.54894437575342,1.4904660885671666,-14,46,19,79
7,23,63,0,-9,31,36,1042,32.28002478313795,2338,48.35286961494633,1.497919222174957,-13,46,20,79
7,24,63,0,-8,31,36,1025,32.01562118716424,2321,48.176757881783615,1.50478910279894,-12,46,21,79
7,25,63,0,-7,31,36,1010,31.78049716414141,2306,48.02082881417188,1.5110156573747617,-10,46,23,79
7,26,63,0,-6,31,36,997,31.575306807693888,2293,47.885279575251516,1.5165420202214286,-9,47,24,80
7,27,63,0,-5,31,36,986,31.400636936215164,2282,47.77028364998475,1.521315753786193,-7,47,26,80
7,28,63,0,-4,31,36,977,31.25699921617557,2273,47.67598976424087,1.5252900457433685,-6,47,27,80
7,29,63,0,-3,31,36,970,31.144823004794873,2266,47.60252094164762,1.528424834339852,-4,47,29,80
7,30,63,0,-2,31,36,965,31.064449134018133,2261,47.54997371187496,1.530687813156932,-3,47,30,80
7,31,63,0,-1,31,36,962,31.016124838541646,2258,47.51841748206689,1.5320552689747675,-1,47,32,80
7,31,63,1,-1,31,37,962,31.016124838541646,2331,48.28043081829324,1.5566235649883122,-1,48,32,81
7,31,63,2,-1,31,38,962,31.016124838541646,2406,49.05099387372289,1.5814675150124018,-1,49,32,82
7,31,63,4,-1,31,40,962,31.016124838541646,2562,50.61620293937506,1.6319318806867102,-1,50,32,83
7,31,63,5,-1,31,41,962,31.016124838541646,2643,51.41011573610781,1.657528656585233,-1,51,32,84
7,31,63,6,-1,31,42,962,31.016124838541646,2726,52.21110992882645,1.6833537458537446,-1,52,32,85
7,31,63,8,-1,31,44,962,31.016124838541646,2898,53.83307533477908,1.7356480093826663,-1,53,32,86
7,31,63,9,-1,31,45,962,31.016124838541646,2987,54.653453687758834,1.762098069061312,-1,54,32,87
7,31,63,10,-1,31,46,962,31.016124838541646,3078,55.47972602672079,1.7887381584749065,-1,55,32,88
7,31,63,11,-1,31,47,962,31.016124838541646,3171,56.31163290120435,1.815559912604868,-1,56,32,89
7,31,63,12,-1,31,48,962,31.016124838541646,3266,57.148928248918196,1.8425553980845175,-1,57,32,90
7,31,63,14,-1,31,50,962,31.016124838541646,3462,58.8387627334226,1.8970378485292798,-1,58,32,91
7,31,63,15,-1,31,51,962,31.016124838541646,3563,59.69087032369355,1.9245108998761746,-1,59,32,92
7,31,63,16,-1,31,52,962,31.016124838541646,3666,60.54750201288241,1.9521298140264163,-1,60,32,93
7,31,63,17,-1,31,53,962,31.016124838541646,3771,61.40846847137616,1.9798884867482864,-1,61,32,94
7,31,63,18,-1,31,54,962,31.016124838541646,3878,62.27358990776106,2.007781121333954,-2,62,31,95
7,31,63,19,-1,31,55,962,31.016124838541646,3987,63.14269553954757,2.0358022115349628,-2,63,31,96
7,31,63,21,-1,31,57,962,31.016124838541646,4211,64.89221833163049,2.0922090902533803,-2,64,31,97
7,31,63,22,-1,31,58,962,31.016124838541646,4326,65.7723346096214,2.120585177935915,-2,65,31,98
7,31,63,23,-1,31,59,962,31.016124838541646,4443,66.65583245298194,2.14907029166175,-2,66,31,99
7,31,63,24,-1,31,60,962,31.016124838541646,4562,67.54257916307313,2.1776601530550495,-2,67,31,100
7,31,63,25,-1,31,61,962,31.016124838541646,4683,68.4324484437025,2.206350690163141,-2,68,31,101
7,31,63,26,-1,31,62,962,31.016124838541646,4806,69.32532004974806,2.235138026127692,-2,69,31,102
7,31,63,27,-1,31,63,962,31.016124838541646,4931,70.22107945624305,2.2640184685155784,-2,70,31,103
7,31,63,28,-1,31,64,962,31.016124838541646,5058,71.11961754677819,2.2929884992725666,-2,71,31,104
7,31,63,30,-1,31,66,962,31.016124838541646,5318,72.92461861401813,2.3511840693715427,-2,72,31,105
7,31,34,31,-1,2,67,5,2.23606797749979,4494,67.03730304837748,29.979993328885183,-29,59,4,92
7,31,35,31,-1,3,67,10,3.1622776601683795,4499,67.07458535093602,21.210846282032218,-21,63,12,96
7,31,36,31,-1,4,67,17,4.123105625617661,4506,67.12674578735364,16.280627246190846,-16,65,17,98
7,31,37,31,-1,5,67,26,5.0990195135927845,4515,67.19374970932937,13.177778498436153,-13,65,20,98
7,31,38,31,-1,6,67,37,6.082762530298219,4526,67.27555276621665,11.060032745174146,-11,66,22,99
7,31,39,31,-1,7,67,50,7.0710678118654755,4539,67.3721010508059,9.527853903162034,-9,66,24,99
7,31,40,31,-1,8,67,65,8.06225774829855,4554,67.48333127521195,8.370277083916545,-8,66,25,99
7,31,41,31,-1,9,67,82,9.055385138137417,4571,67.60917097554147,7.466183927484266,-7,67,26,100
7,31,42,31,-1,10,67,101,10.04987562112089,4590,67.74953874381728,6.741331066967075,-6,67,27,100
7,31,44,31,-1,12,67,145,12.041594578792296,4634,68.07348970047003,5.653195617494159,-5,67,28,100
7,31,45,31,-1,13,67,170,13.038404810405298,4659,68.25686778632608,5.235062784049602,-5,68,28,101
7,31,46,31,-1,14,67,197,14.035668847618199,4686,68.45436436049933,4.877171519483076,-4,68,29,101
7,31,49,31,-1,17,67,290,17.029386365926403,4779,69.13031173081747,4.059471682969051,-4,69,29,102
7,31,50,31,-1,18,67,325,18.027756377319946,4814,69.38299503480663,3.8486760960501334,-3,69,30,102
7,31,53,31,-1,21,67,442,21.02379604162864,4931,70.22107945624305,3.340076136450345,-3,70,30,103
7,31,62,31,-1,30,67,901,30.01666203960727,5390,73.41661937191061,2.4458622106294396,-2,73,31,106
7,17,63,31,-15,31,67,1186,34.438350715445125,5675,75.33259586659682,2.1874623581439745,-32,67,1,100
7,18,63,31,-14,31,67,1157,34.0147027033899,5646,75.1398695766768,2.2090409030442113,-30,68,3,101
7,19,63,31,-13,31,67,1130,33.61547262794322,5619,74.95998932764064,2.2299251941895752,-28,69,5,102
7,20,63,31,-12,31,67,1105,33.24154027718932,5594,74.79304780526061,2.2499874308346763,-26,69,7,102
7,21,63,31,-11,31,67,1082,32.89376840679705,5571,74.63913182774837,2.2690964107452403,-24,70,9,103
7,22,63,31,-10,31,67,1061,32.57299494980466,5550,74.4983221287567,2.287119199310945,-22,70,11,103
7,23,63,31,-9,31,67,1042,32.28002478313795,5531,74.3706931526122,2.303923050005249,-20,71,13,104
7,24,63,31,-8,31,67,1025,32.01562118716424,5514,74.2563128629479,2.319377544756772,-18,71,15,104
7,25,63,31,-7,31,67,1010,31.78049716414141,5499,74.15524256584965,2.333356907000201,-16,72,17,105
7,26,63,31,-6,31,67,997,31.575306807693888,5486,74.06753674856482,2.3457424245998757,-14,72,19,105
7,27,63,31,-5,31,67,986,31.400636936215164,5475,73.9932429347437,2.356424905808372,-11,73,22,106
7,28,63,31,-4,31,67,977,31.25699921617557,5466,73.93240155709809,2.3653070803686718,-9,73,24,106
7,29,63,31,-3,31,67,970,31.144823004794873,5459,73.8850458482635,2.3723058511807436,-7,73,26,106
7,30,63,31,-2,31,67,965,31.064449134018133,5454,73.85120175054702,2.3773543007937605,-4,73,29,106
7,33,32,32,1,0,68,1,1.0,4625,68.00735254367721,68.00735254367721,68,0,101,33
7,44,32,32,12,0,68,144,12.0,4768,69.05070600652827,5.754225500544023,69,0,102,33
7,49,32,32,17,0,68,289,17.0,4913,70.09279563550022,4.123105625617661,70,0,103,33
7,53,32,32,21,0,68,441,21.0,5065,71.16881339463234,3.3889911140301114,71,0,104,33
7,56,32,32,24,0,68,576,24.0,5200,72.11102550927978,3.0046260628866577,72,0,105,33
7,59,32,32,27,0,68,729,27.0,5353,73.16419889536138,2.7097851442726437,73,0,106,33
7,62,32,32,30,0,68,900,30.0,5524,74.32361670424818,2.477453890141606,74,0,107,33
7,32,33,32,0,1,68,1,1.0,4625,68.00735254367721,68.00735254367721,0,68,33,101
7,63,33,32,31,1,68,962,31.016124838541646,5586,74.73954776421918,2.409699733712233,74,2,107,35
7,63,34,32,31,2,68,965,31.064449134018133,5589,74.75961476626267,2.406597150451148,74,4,107,37
7,63,35,32,31,3,68,970,31.144823004794873,5594,74.79304780526061,2.401460036993818,74,7,107,40
7,63,36,32,31,4,68,977,31.25699921617557,5601,74.83982896827064,2.394338255271186,74,9,107,42
7,63,37,32,31,5,68,986,31.400636936215164,5610,74.89993324429602,2.385299807658105,73,11,106,44
7,63,38,32,31,6,68,997,31.575306807693888,5621,74.97332859090625,2.374429140072129,73,14,106,47
7,63,39,32,31,7,68,1010,31.78049716414141,5634,75.05997601918082,2.361825103978315,73,16,106,49
7,63,40,32,31,8,68,1025,32.01562118716424,5649,75.15982969645421,2.3475986693204445,72,18,105,51
7,63,41,32,31,9,68,1042,32.28002478313795,5666,75.27283706623525,2.3318704855999792,72,20,105,53
7,63,42,32,31,10,68,1061,32.57299494980466,5685,75.39893898457723,2.314768387149165,71,23,104,56
7,63,43,32,31,11,68,1082,32.89376840679705,5706,75.53806987208503,2.29642493185658,71,25,104,58
7,32,44,32,0,12,68,144,12.0,4768,69.05070600652827,5.754225500544023,0,69,33,102
7,63,44,32,31,12,68,1105,33.24154027718932,5729,75.69015788066504,2.2769750513818514,70,27,103,60
7,63,45,32,31,13,68,1130,33.61547262794322,5754,75.85512507405153,2.2565538766513176,69,29,102,62
7,63,46,32,31,14,68,1157,34.0147027033899,5781,76.03288762108144,2.2352947866130846,69,31,102,64
7,63,47,32,31,15,68,1186,34.438350715445125,5810,76.22335600063802,2.2133277121907264,68,33,101,66
7,63,48,32,31,16,68,1217,34.88552708502482,5841,76.42643521714199,2.190777712226377,67,35,100,68
7,32,49,32,0,17,68,289,17.0,4913,70.09279563550022,4.123105625617661,0,70,33,103
7,63,49,32,31,17,68,1250,35.35533905932738,5874,76.64202502543888,2.1677638247742763,67,36,100,69
7,63,50,32,31,18,68,1285,35.84689665786984,5909,76.87002016391045,2.1443981859175634,66,38,99,71
7,63,51,32,31,19,68,1322,36.359317925395686,5946,77.110310594628,2.1207853995734394,65,40,98,73
7,63,52,32,31,20,68,1361,36.89173349139343,5985,77.36278174936577,2.0970221355256706,65,41,98,74
7,32,53,32,0,21,68,441,21.0,5065,71.16881339463234,3.3889911140301114,0,71,33,104
7,63,53,32,31,21,68,1402,37.44329045369811,6026,77.6273147803014,2.073196929001054,64,43,97,76
7,63,54,32,31,22,68,1445,38.01315561749642,6069,77.90378681424929,2.04939015319192,63,45,96,78
7,63,55,32,31,23,68,1490,38.600518131237564,6114,78.19207120929845,2.0256741358614385,62,46,95,79
7,32,56,32,0,24,68,576,24.0,5200,72.11102550927978,3.0046260628866577,0,72,33,105
7,63,56,32,31,24,68,1537,39.20459156782532,6161,78.49203781276162,2.002113392176721,62,48,95,81
7,63,57,32,31,25,68,1586,39.824615503479755,6210,78.80355321938218,1.978764947837263,61,49,94,82
7,63,58,32,31,26,68,1637,40.45985664828782,6261,79.12648102879339,1.9556787290827407,60,50,93,83
7,32,59,32,0,27,68,729,27.0,5353,73.16419889536138,2.7097851442726437,0,73,33,106
7,63,59,32,31,27,68,1690,41.10960958218893,6314,79.46068210127572,1.9328979990046586,59,52,92,85
7,63,60,32,31,28,68,1745,41.773197148410844,6369,79.8060148109151,1.9104598225360185,59,53,92,86
7,63,61,32,31,29,68,1802,42.44997055358225,6426,80.16233529532433,1.8883955453900692,58,54,91,87
7,32,62,32,0,30,68,900,30.0,5524,74.32361670424818,2.477453890141606,0,74,33,107
7,63,62,32,31,30,68,1861,43.139309220245984,6485,80.52949770115296,1.866731274949557,57,56,90,89
7,33,63,32,1,31,68,962,31.016124838541646,5586,74.73954776421918,2.409699733712233,2,74,35,107
7,34,63,32,2,31,68,965,31.064449134018133,5589,74.75961476626267,2.406597150451148,4,74,37,107
7,35,63,32,3,31,68,970,31.144823004794873,5594,74.79304780526061,2.401460036993818,7,74,40,107
7,36,63,32,4,31,68,977,31.25699921617557,5601,74.83982896827064,2.394338255271186,9,74,42,107
7,37,63,32,5,31,68,986,31.400636936215164,5610,74.89993324429602,2.385299807658105,11,73,44,106
